FILE_ID,LABEL
ES1433791,B
RE1471052,C
EP1207009,B
ES1455705,B
ER1417769,D
SS1482233,C
P21504077,A
ER1394172,E
RE1460551,D
ER1406745,B
ER1387325,E
ER1391903,E
ES1450795,B
P11521186,D
P11507685,A
ER1396829,E
ER1398268,E
ER1398094,E
ER1421562,D
P21581844,A
ES1461376,A
ER1402895,E
ES1468700,D
EP1207180,D
ER1422746,A
ES1461084,A
P11502767,B
ER1432618,D
ER1383846,E
SS1494295,A
ER1420845,A
SS1482301,C
ER1404522,A
ER1396065,E
ER1391909,E
ES1450051,B
ES1467988,B
RE1474400,C
ER1389111,E
ES1460575,C
ER1420583,A
ES1438984,B
P21559255,B
ER1425206,D
SS1477104,C
ER1388048,E
ER1404489,E
P21522007,A
ER1378797,E
ES1467302,C
ES1473529,A
P11504739,A
ER1401587,E
ES1452363,B
ER1418433,A
RE1468997,A
SS1488680,C
ER1439429,D
ER1405332,B
ER1418751,A
ER1383630,B
ER1384930,E
P11732036,A
ER1388915,E
RE1448668,C
ER1416444,D
P11498793,A
P21571588,D
P11519464,D
ER1362856,E
ER1388250,D
ER1392386,B
ER1411826,B
SS1496242,A
ER1402363,E
P21509294,A
ER1426710,B
EP1207212,E
ES1471989,B
RE1463389,C
SS1493079,A
P21509714,B
ES1428682,B
P11525183,B
ER1388673,B
ER1396834,E
ER1407885,D
P11511846,A
RE1452355,A
ER1432938,A
P11521291,C
P21503289,B
SS1492736,B
P21542835,A
ER1405160,E
ER1398795,E
RE1476616,C
ER1396678,B
ER1404138,E
ER1400441,D
ES1470623,D
RE1446700,A
ER1400835,E
SS1484156,B
SS1474073,C
ES1464686,B
P11731399,D
P11511320,A
ES1453515,A
RE1477370,A
ES1448199,D
RE1452371,C
ER1374641,E
ER1403103,E
ER1417326,A
ER1403682,D
ER1397413,A
ES1452617,D
P11535456,D
RE1476728,A
SS1481139,C
ER1401852,E
P11499174,A
ER1425210,D
ER1385445,E
P21604864,A
ER1403085,B
ER1416214,B
RE1461869,A
P11506502,A
ER1407078,D
P11516205,A
ER1391398,E
P31502668,A
ES1460846,C
RE1462666,D
ER1383825,E
ER1404396,E
P11732010,B
P11505572,A
RE1453585,C
P11504920,A
RE1453459,D
ES1444882,A
ES1440350,D
ER1385250,E
SS1476901,A
ER1411030,B
RE1449621,C
ES1447808,A
ER1402405,E
ES1460624,B
ER1410793,B
ER1381406,D
RE1463371,B
RE1451760,C
RE1453610,C
ER1401795,E
P31501318,B
ES1443615,B
SS1480998,C
ES1468399,D
ER1380729,E
ER1399000,B
P21747810,D
P11536121,A
ER1392230,E
ER1409747,B
ES1461338,B
RE1440761,D
ER1420984,A
RE1448857,B
RE1464150,D
ER1397829,E
ER1434681,D
ES1433519,B
SS1489498,A
P11504642,A
ER1393378,E
ER1420346,B
ER1388792,E
P21499802,A
ES1447611,A
SS1485326,D
ER1396151,D
ES1449248,D
ER1402993,E
ER1392937,E
ER1432097,A
ER1432561,D
P31502559,B
SS1481575,F
ER1407834,D
SS1488403,C
ER1396400,E
ER1405644,D
P11523923,D
RE1452902,A
ER1427067,B
SS1480122,C
ER1411531,A
RE1452124,A
ER1408434,A
ES1473192,A
ES1424290,B
ES1464223,A
RE1465427,B
P21516251,A
ER1405370,E
RE1449038,C
ER1400695,E
ES1467599,D
ER1415800,B
ER1388999,E
ES1450958,D
RE1451291,B
ER1383803,E
P11527824,A
ER1413666,A
ER1394745,E
SS1496274,B
RE1443745,C
P11637772,D
ER1417283,B
P11510488,A
ER1389200,E
ES1427723,B
ES1430520,D
ES1447826,A
ES1473356,A
RE1448203,C
ER1383786,E
ES1440562,D
ER1391401,E
ER1430161,D
P11514978,A
SS1494937,A
RE1457312,C
SS1494905,A
ES1454849,D
ER1395729,B
ES1448707,B
ER1407374,B
ER1397710,E
SS1492243,A
ER1401174,B
ES1468870,B
ER1400224,E
ES1430840,B
ER1396692,E
ER1423480,D
ER1362425,E
SS1496260,A
ES1430047,B
P11522090,B
ER1403716,D
P11502967,A
P11510804,A
SS1476505,B
RE1454089,B
P11713342,D
ER1390476,E
ER1405328,E
SS1479723,C
P11508240,C
ER1394793,E
ER1392032,E
ER1421768,B
ER1395224,E
ER1308053,E
ES1468053,D
P31501357,D
SS1481446,C
ER1429943,B
ER1394412,B
ER1430313,A
ES1443460,B
RE1473387,A
P11499060,A
ES1439807,B
P31511940,A
ER1416752,A
ES1450635,D
P11554040,D
ER1404385,E
RE1469947,A
ER1391064,B
ER1421959,B
ER1395552,E
ES1431555,B
RE1450824,A
P21578142,D
ER1405675,E
ES1438891,B
ES1473400,C
P21508536,A
ER1392126,E
P11509442,A
RE1474519,A
ER1385332,E
ER1438227,D
ER1397259,E
ES1465819,B
RE1455540,C
ER1402093,E
RE1448563,A
ES1437768,B
ER1391351,E
ER1406454,B
ER1420627,A
ES1457973,B
SS1491115,B
ER1395280,E
P11520290,A
P11536353,B
ER1402971,E
ER1400582,D
ER1411866,D
RE1467160,A
ES1461320,A
ES1449344,B
ES1441177,D
ER1397171,E
RE1449807,D
P11553523,A
ES1467552,B
RE1463109,D
ES1441715,D
RE1462873,D
ER1430305,A
RE1466636,C
P21643916,D
ER1387102,E
SS1494335,A
RE1457861,C
ES1442343,A
ER1434669,B
ER1411927,B
SS1474271,C
ES1469999,D
P21515663,D
ER1401451,E
ER1420437,A
ES1466879,A
ER1439395,B
P11599005,B
P11530330,B
ER1398916,D
ER1409309,D
ES1460909,C
P11502561,D
RE1445785,A
SS1483018,C
RE1449058,C
P21646193,D
ES1424569,D
P11530176,B
ER1428060,B
ER1431911,B
ER1398222,E
ER1403717,E
ES1430601,B
P21514710,A
P11506997,A
SS1482478,C
SS1474219,C
SS1490675,C
RE1445176,B
ER1410625,D
ER1394579,E
RE1442705,B
ES1459675,A
ER1390568,E
ER1384860,E
ER1429098,B
ER1420798,A
ER1394850,E
ES1461964,D
ER1420851,A
ER1434498,D
ER1385091,E
ER1432661,D
ER1395991,A
ER1412770,D
ER1417604,B
ER1429603,D
ER1399540,B
RE1452592,D
ER1431310,B
ER1391808,E
ER1392125,E
ES1464931,D
ER1427108,A
RE1455234,B
ER1398326,E
P31517054,A
ER1397928,D
ER1430336,C
EP1206805,E
ES1447529,A
ES1453658,A
ER1390122,E
ER1396500,E
SS1489198,C
ES1436240,B
ES1441850,D
P11509347,A
ES1439175,B
ER1398818,E
ER1397566,E
ES1434681,D
ES1449956,B
ER1402964,B
ES1466844,D
ES1456437,D
ER1419286,D
P11543507,A
RE1478518,B
ER1401949,E
ER1417086,B
ER1394634,E
ER1388388,B
ER1389215,E
ER1405249,E
ER1389995,E
ER1439682,D
ER1387851,E
P11498158,A
ER1431367,B
ER1422528,D
SS1476323,C
ES1443267,B
ES1446192,A
P11524274,A
P11526997,C
ER1438090,C
ER1396915,E
RE1447045,C
RE1449604,A
ES1430539,B
ER1397823,E
P21653787,D
SS1481898,C
ER1391345,E
ER1430780,A
ER1389044,E
ES1426435,A
SS1489025,A
ER1390747,A
RE1480249,A
ER1393800,B
P11516008,A
ES1442123,B
ER1404996,E
ER1393623,E
ER1390230,E
ER1409135,A
ES1430459,B
ER1385008,E
ER1400406,B
ER1396594,E
ER1434823,B
ER1392165,A
P11516255,C
SS1477502,C
RE1459038,A
ER1389297,E
ES1464443,D
ER1388778,E
ES1454678,A
ER1410670,B
P21580550,A
ER1404019,E
P11503882,A
ER1402605,E
ES1464219,A
P21501158,A
ER1400874,E
P11520246,A
RE1452377,A
P11498616,A
RE1443233,A
ES1428762,B
ER1432946,A
RE1454408,B
ER1385350,E
RE1470127,D
P11538637,D
ER1405314,E
P11507718,B
ER1435518,D
P11521848,D
ER1392685,B
ER1396542,E
ER1399040,E
P11501325,A
ER1404543,E
P31521680,A
ES1465591,D
ER1420825,A
RE1475100,A
RE1480282,A
SS1479091,A
P11527035,D
P11525799,C
ES1434684,D
ER1383816,E
ER1398815,E
ER1398131,E
ER1399374,E
SS1487149,D
SS1478287,C
ER1395859,E
ER1386807,E
ER1394466,B
ES1427784,B
ER1390171,E
ES1462457,D
RE1450706,C
ER1396632,E
ER1401626,E
ES1443641,A
P21557241,B
P11525222,D
ER1398269,E
ER1404000,E
P21509290,A
RE1442661,C
P21503392,A
ER1421884,D
ER1396602,E
ER1395694,E
ER1422740,A
P21507068,D
ER1394535,E
ER1404635,A
ES1457004,D
ES1449539,B
ER1403094,E
RE1456039,C
ER1433221,B
ER1388988,E
ER1406729,B
RE1447137,C
ER1362433,E
SS1474517,C
RE1476729,B
P11510405,A
SS1488616,C
ER1401533,E
ER1399340,B
ER1403698,E
ER1405829,B
ER1396307,E
ER1434162,D
P11531026,D
ER1388280,E
ES1473320,C
ER1398151,E
ER1384674,E
RE1460243,B
ER1387389,E
ER1411416,D
P11516912,C
ER1389028,E
RE1441371,A
RE1457942,A
ER1399302,E
ER1397013,E
P11518239,A
SS1497798,D
P11543701,A
ER1398707,B
P11503923,A
P21502265,B
RE1454934,C
ER1383808,E
ER1401605,E
ER1402092,E
P21544919,A
ER1398985,E
SS1494135,A
P11527528,A
ES1466106,A
ES1431795,B
SS1478434,C
SS1477126,D
P21527527,A
SS1489166,C
ES1441021,B
RE1451840,A
ER1400443,B
ER1410604,B
ER1404528,E
ER1402123,E
ES1443166,B
ER1388818,E
ES1471959,B
SS1478588,B
P21501229,A
ES1430190,D
P21748137,B
RE1468282,C
ER1387902,B
RE1458429,C
ER1405522,E
ER1390681,A
SS1477098,A
ES1446761,B
SS1476217,A
RE1470033,B
ER1421858,D
SS1474499,A
ER1396368,B
P11516772,A
P11586105,A
ER1413799,A
SS1478559,A
SS1483335,A
ES1470439,B
RE1463306,A
ER1397693,E
ES1429756,B
ES1468670,D
P11516544,B
SS1489869,C
SS1477124,C
ES1472620,A
P11664416,B
ER1405122,D
ER1402989,E
ER1389235,E
ES1448646,A
ER1429905,A
ER1431039,D
ER1405406,D
RE1468951,A
ES1450512,B
ES1437284,B
ER1408811,D
ES1425228,A
RE1441593,A
ES1437207,B
P11503485,A
ER1403691,E
RE1448633,C
ER1410717,A
ER1410863,B
RE1477427,C
ER1430299,A
ER1432944,A
ER1388899,E
ER1425234,A
P31513972,A
RE1449448,C
RE1453091,B
ER1404806,E
ER1434740,D
P11526200,A
RE1475142,D
ES1439477,B
ER1440338,C
ER1405052,E
ER1378981,E
ER1394581,E
RE1445650,C
ER1400793,E
ER1404372,E
ER1406575,D
ES1432360,D
ES1434795,A
ER1401843,E
ER1396217,E
P21560121,C
RE1449091,A
P11516373,A
ES1447678,A
P31503560,A
RE1451961,A
P11530829,B
SS1496255,A
ER1388912,E
P21509284,A
P21521013,A
RE1446551,C
P11516523,C
ES1430482,B
SS1482367,C
ER1417555,D
P21505941,A
ER1390682,D
RE1480763,D
ES1462547,D
P11564345,A
ES1425722,B
ER1390439,E
ER1375983,E
ES1440415,B
P11498135,A
P11497982,A
RE1451314,B
ER1398105,D
SS1485425,A
ER1385282,E
ER1395424,E
RE1468352,A
ES1472051,A
RE1463706,C
ER1404703,E
SS1486537,C
ER1400041,E
ER1412531,A
ES1461039,A
ES1466064,D
RE1479722,A
ER1403017,E
ES1434133,D
ER1389229,E
ES1431679,B
ER1398322,E
ER1394872,E
RE1452811,C
ER1393572,A
ER1413689,A
ER1417068,B
ER1384572,E
ER1410407,A
ER1400197,E
RE1454859,C
RE1442747,A
ER1402757,E
RE1445702,B
RE1477023,A
ER1403680,B
ER1429825,D
ER1383185,B
RE1441070,A
RE1459569,D
SS1474660,B
ER1429447,A
ER1421989,A
ER1397350,E
SS1491951,C
ER1405670,E
ER1402685,E
ES1459624,B
SS1475295,C
ER1395945,E
ER1388065,E
P11504723,A
ER1435818,C
ER1388879,E
ER1403506,E
ER1427645,D
ER1389289,E
ER1387993,D
ER1403160,E
ER1396858,D
RE1453832,B
P11512958,A
ER1398462,B
ER1383824,E
P31503272,A
ER1397649,E
ES1466512,C
ER1420077,B
SS1483360,A
ER1438334,D
ES1471856,B
ER1395158,E
RE1477517,A
RE1447190,D
ER1401520,E
RE1443161,D
SS1489470,D
ER1403623,E
ER1411507,D
P21509286,A
SS1482524,B
ER1375986,E
ES1442169,D
ES1453754,D
RE1464915,C
RE1448782,A
ER1404038,B
ES1448893,A
SS1485092,B
ER1393633,E
ER1420529,A
ER1405295,D
ER1428710,B
SS1480609,A
ES1443410,D
ER1429934,A
ER1390672,E
RE1448114,C
ER1393676,E
ER1403042,E
ES1440870,A
ER1398880,D
ER1394156,E
ER1413830,B
ER1393629,B
ES1444102,A
P11612615,A
SS1491268,A
ER1416734,B
ER1391387,E
P21514192,D
ER1424363,D
P11540806,B
P21499147,A
ER1427238,A
ER1409026,A
ER1403386,E
ER1382063,A
P21530182,A
RE1450827,A
P21506241,A
P11509242,A
ER1429770,D
ER1404126,E
P11564892,A
P11502160,A
ER1404674,E
ER1401974,B
ER1390205,E
ER1392570,E
ER1392527,E
ER1395879,E
SS1486196,B
RE1463733,C
ER1425158,B
RE1468287,C
ER1401890,E
ER1417410,A
ER1400765,B
P11498507,A
ES1463602,D
ER1433676,C
ES1472936,A
ES1471179,A
SS1481860,A
ER1396925,E
SS1490272,D
RE1448384,B
ES1443935,A
ES1458410,D
ER1400721,E
ER1384561,E
SS1476845,A
ER1394560,B
ER1370082,E
ER1404609,E
ES1446884,A
ER1417209,B
P11578537,D
ER1395131,E
P21501215,B
P21538518,A
ER1396965,E
ER1392080,E
SS1477636,B
ER1425812,D
ER1404656,E
ER1401170,B
ER1392991,E
ER1420790,A
ER1388905,E
P11505145,D
ER1436925,C
ER1403219,E
ER1400791,E
RE1470764,C
ER1418120,B
SS1474676,A
P11535679,A
ER1377348,E
ER1389241,E
ER1389361,E
ES1453603,D
ER1409163,D
ER1393344,E
ER1389605,E
ER1393320,E
ER1430198,F
ER1399856,D
ER1408638,B
ER1402269,B
RE1458136,F
RE1455994,B
ER1396195,E
ER1403597,E
ER1384672,E
RE1447108,A
RE1456663,A
ES1435043,B
SS1476412,B
RE1458451,D
ER1397859,E
ER1427342,D
P11508599,A
RE1445046,A
P21504102,A
ES1429643,B
ER1394797,E
P21498758,A
ER1425972,A
P11514017,D
ER1400248,E
P11507015,D
ER1392070,E
RE1474059,D
ER1393422,E
RE1451689,D
ES1422120,A
RE1462298,C
ER1385065,E
ER1430071,B
ES1446883,A
P11621384,A
ES1422416,B
ER1394159,E
RE1464887,C
ER1409388,D
SS1496565,A
ES1450021,B
P11516735,B
SS1485030,B
ER1397952,E
SS1477805,C
SS1485091,B
ER1383913,E
P21512650,A
ES1445131,A
ER1432908,F
ER1422552,D
P21506965,A
ES1452820,D
ER1400702,E
ER1404348,E
P11540241,A
RE1455037,B
SS1477088,C
ER1412379,B
ES1450810,B
RE1449702,A
RE1446161,C
ER1398714,E
RE1455100,D
ER1404963,E
ER1413079,A
P11527983,D
RE1445518,C
RE1448535,C
ER1421395,A
ES1446905,A
ER1413690,A
ES1437472,B
ER1403313,E
ER1402111,E
ER1396154,E
SS1476061,C
P11503313,A
SS1481119,C
RE1445610,A
P11543574,D
ER1389758,E
P11524902,A
ER1374589,E
ER1392250,E
RE1453102,C
ES1438825,B
RE1465040,A
ER1402410,E
ES1424814,B
ER1411551,B
RE1440896,C
ES1428458,A
ER1429944,A
P21509743,C
ER1407057,B
ER1428479,D
ER1389216,E
ER1403719,E
ER1382821,E
RE1459532,A
ER1403237,E
ER1395721,B
SS1487351,C
P11502613,A
P11498593,A
ER1395460,E
ER1404282,E
ER1412967,A
RE1461821,D
ES1445169,B
ER1415380,D
RE1449340,B
ER1397718,E
ER1388795,E
ES1433869,B
P21517068,D
RE1468969,A
P21512709,A
ER1390735,B
SS1487624,C
ER1433032,B
RE1453496,C
ES1464579,D
RE1441407,C
ER1395184,E
P21600999,D
ES1432492,B
ER1392469,E
RE1446659,A
ES1451370,A
P21520903,A
ER1401897,B
ER1392030,B
ER1405600,E
ER1396431,E
ER1438215,D
RE1462500,A
ER1400373,E
RE1470298,D
ER1392854,E
ES1447962,A
SS1487847,D
RE1480277,A
ES1458350,B
RE1479837,D
ES1428683,B
RE1454322,C
ER1399703,E
ER1390794,C
ES1447172,D
ER1393644,E
ER1397110,E
ER1422205,D
ER1395710,E
ES1444103,A
ER1405006,E
ER1389862,B
ES1460167,B
RE1467185,C
RE1459403,B
SS1473714,C
RE1466602,C
ER1430444,F
RE1441426,C
ER1405882,B
ER1409668,B
ER1404613,E
SS1477421,B
P21566080,A
ES1446882,A
RE1456913,B
ES1472912,C
ER1405324,E
ES1446886,A
RE1451668,C
ES1430487,B
ES1463644,F
P11508285,F
ES1458393,D
ES1457447,D
ER1404572,E
P21507067,D
ES1461270,A
ER1390930,B
RE1446220,A
ER1379971,E
ER1434351,D
P11508340,A
RE1441258,B
RE1452674,B
P21534471,D
P11511330,D
ES1447161,A
ER1397634,E
RE1478608,B
ER1393291,E
ER1420659,A
SS1476918,B
ES1472810,B
ER1440162,C
ES1430467,B
ER1392814,E
RE1441348,A
ER1398846,B
P31523954,D
SS1490772,A
P11501707,B
RE1440783,C
SS1482804,B
ER1438538,C
RE1459799,C
RE1450020,A
P21524200,D
SS1491088,A
P11515427,D
ES1460967,B
RE1449159,C
ER1404953,E
ER1404327,E
RE1451132,B
ER1405125,E
RE1454020,A
ER1404293,E
P21533729,A
ER1422535,B
P21721431,C
ER1412270,D
ER1401493,E
ER1387413,E
ES1461095,B
SS1485677,C
ER1396964,E
ER1396340,E
ER1362428,E
P11525093,A
RE1440594,B
RE1458064,D
ER1435420,D
ER1392382,E
ES1418837,B
RE1448690,B
ER1385026,E
ER1433090,C
SS1476456,C
ER1413718,A
SS1478240,A
ES1443233,B
RE1458012,B
ER1403769,D
P31508700,C
P11498992,D
P11510455,D
ER1423982,D
ER1383844,E
SS1479948,B
ER1402606,B
ER1394627,A
P11507814,D
SS1493658,D
ES1435959,B
SS1480117,C
RE1446526,B
RE1449436,C
P11578840,B
ER1385083,E
SS1473821,C
ER1385258,E
RE1448934,B
P21507549,B
ES1446869,D
ER1382227,E
SS1482499,B
RE1451426,A
ES1440739,D
ER1434817,D
P11509542,B
ER1387244,D
ER1422749,A
RE1448582,B
P11501233,C
ES1450597,B
RE1477534,C
P11520391,D
RE1463142,D
ER1395957,E
ER1399047,B
ER1398550,E
ER1382071,E
RE1475735,B
SS1475260,D
ER1400708,E
ER1387457,B
SS1486304,A
ER1393324,E
ER1430927,B
ER1391238,B
RE1451862,B
RE1451381,D
P11509358,A
ER1422706,A
ER1434355,D
RE1449768,C
RE1454301,A
ES1469691,B
ER1430310,A
ER1391103,B
ES1466954,D
ER1399217,E
RE1446962,C
ER1397159,D
ES1439929,B
ER1389819,E
ER1387368,A
ES1471181,B
SS1479928,C
SS1475946,B
ER1432950,A
ER1382637,E
RE1480408,B
P11567511,D
ER1402246,E
SS1480877,C
SS1494323,A
ER1398256,E
RE1465598,B
ER1400635,E
ES1436769,B
ES1443330,B
ER1398238,D
ER1390575,E
SS1476693,A
ER1397164,E
ER1420321,D
ER1405569,D
ER1403996,E
RE1443236,F
ER1418870,D
ER1405638,E
RE1449284,A
P11501890,C
RE1451431,B
ER1393153,D
SS1473848,C
ES1473150,A
ER1403406,E
ER1431919,A
ER1403660,E
ES1436661,B
ER1409552,D
ES1465002,C
ES1457241,C
ER1405995,D
ES1463604,A
ER1403141,E
RE1458175,A
ER1412916,B
P11566305,B
P21533156,A
ER1390613,E
ER1422183,B
ER1373860,E
SS1478466,C
ER1373826,A
RE1440512,B
RE1471057,A
ER1396332,E
RE1448209,A
RE1479424,A
ER1419047,A
RE1448758,A
ES1473336,A
ES1469319,D
ES1429098,B
SS1490789,A
ER1402095,E
ER1382959,B
ER1437076,B
P11503837,C
ER1403806,B
RE1453453,B
SS1494300,F
ES1450646,B
RE1449875,D
ER1393112,B
P11502219,C
ER1422363,A
ER1392964,E
ES1429725,B
ES1472321,D
P21762624,A
SS1481926,D
P11543586,A
ER1433923,D
ER1399448,E
P31498612,D
ER1405536,E
ER1383806,E
P11502815,C
ER1389070,E
ER1387877,E
ER1402958,E
P11502525,A
ER1404516,B
ER1401943,E
ER1404338,D
SS1473857,C
ES1429234,B
ER1394492,E
ER1389222,E
RE1480725,A
ER1400209,E
ER1404389,E
ER1378802,E
ER1393406,E
ER1399858,E
P21499719,A
ES1461308,A
RE1449645,C
ER1402008,E
RE1476124,A
ER1389745,E
ER1395946,E
SS1476389,B
ER1392526,E
RE1468375,C
ER1398788,E
ER1397269,E
RE1473677,C
ER1413821,A
ES1431442,D
SS1480796,C
RE1455641,C
SS1473902,C
ER1416223,D
ER1383887,E
ER1402261,E
ER1395624,E
ES1442801,B
SS1481572,A
RE1465159,B
P21508945,D
ES1430691,B
ER1433547,D
SS1495007,A
SS1482374,A
ER1389370,E
ES1466572,B
RE1461687,C
ER1389364,E
SS1476698,A
ER1432960,A
ER1392940,E
ER1401998,E
ER1390595,E
ES1431447,D
ER1419125,B
ER1424109,B
ER1404645,A
ES1434797,B
ER1416137,B
RE1461218,D
ES1461472,A
P21566140,A
ER1406983,A
ER1433063,D
P21503393,A
ER1390201,E
ER1399321,E
P11525203,C
P11605491,D
ER1402539,E
P11653350,C
ER1405025,B
P11525161,A
ER1399549,E
RE1453545,D
ER1387714,E
ES1430440,B
ER1404351,E
RE1456624,C
ER1411172,B
RE1470449,C
P21499359,B
ER1404705,A
ER1378385,B
SS1485191,C
ER1397524,E
P21499239,D
RE1451774,C
P11521295,C
ER1416943,D
P11516487,A
RE1462123,B
ER1404423,E
P31508527,D
ER1415979,A
ES1473476,C
RE1453132,B
RE1466605,C
ER1389964,B
RE1447557,C
P21535941,A
RE1449650,C
SS1483276,C
P11506649,A
RE1466772,C
ES1465345,B
ER1422684,A
ER1404537,E
ES1454394,C
RE1479570,A
ER1401481,E
ER1385059,E
ER1421040,D
ER1383781,E
SS1489884,B
ER1375393,E
ER1398009,E
ER1399600,B
ER1398101,E
ER1389220,E
ER1417525,B
ER1432484,A
P21515359,A
ER1391623,E
ER1398251,E
SS1484642,A
ER1387957,A
ER1394519,E
ER1383833,E
ES1462200,A
ES1436945,B
ER1400493,E
ER1401687,E
RE1445780,C
ER1404638,A
ER1431718,B
RE1449784,B
RE1450924,C
ES1442423,B
P21515019,D
ER1411370,B
ER1388570,B
ER1398895,E
ER1419545,A
SS1481342,A
SS1490139,C
ER1390942,E
SS1479558,B
ER1393785,E
ER1395481,E
ES1446888,A
ER1394541,E
SS1481351,A
RE1462858,C
ER1396681,E
ER1422687,A
ER1394557,B
ER1388951,E
P11523323,B
SS1477236,B
SS1482144,B
ES1460448,B
RE1458515,A
ER1432971,A
ER1396299,E
SS1482031,A
RE1445543,C
ER1374881,E
RE1463063,D
ER1397590,E
ES1429893,A
RE1451659,D
RE1466231,A
ER1398066,E
RE1471996,D
P11506646,A
ER1403995,E
RE1463944,D
RE1453667,B
RE1452150,C
ER1397885,E
ES1429139,D
SS1483200,B
ES1430438,B
P11511492,D
ER1395365,E
RE1454313,C
P11549624,A
ER1430297,A
P21503809,D
SS1479514,A
ES1468005,B
RE1446725,B
ER1393645,E
ER1398738,E
ER1401560,E
ES1469310,D
SS1478451,A
P11504506,C
P21511256,D
RE1480291,A
ER1440345,C
SS1479665,C
ER1388711,B
ER1393125,B
ER1389058,E
P11506097,A
ES1464009,F
ER1388738,B
RE1468253,A
ER1394859,E
ER1368036,A
P11509459,B
ER1428825,D
RE1452239,F
RE1455681,C
ER1393839,B
P11539609,C
ER1400581,E
ER1400501,E
ES1473322,A
ES1462220,F
ER1391984,E
P11538460,A
P11507051,A
ES1459751,D
ER1403192,A
ER1425517,B
ER1427047,F
ER1385300,E
ES1429690,B
RE1465425,C
P31502452,A
P11506708,C
P21515103,D
P11508129,B
ER1431364,C
ER1438346,C
RE1461560,C
ER1396939,A
RE1453539,B
ER1413705,A
RE1479718,A
RE1466621,C
ER1411861,A
ER1383783,E
ER1397816,E
RE1460563,C
P11537442,D
ER1417500,B
ES1447635,A
ES1468917,A
RE1444358,F
ES1430161,B
SS1475674,C
ER1414488,D
P11531887,A
RE1468953,A
ES1470154,D
ES1453530,B
RE1459414,B
ER1408004,B
ER1402206,E
ER1395119,E
RE1475054,D
ES1473308,A
P31527182,D
ER1384842,E
ER1385206,E
ER1390053,A
RE1440831,A
P11512988,D
ES1450343,D
ER1394556,B
ER1384617,E
RE1449199,A
ES1424862,B
ER1407572,D
ES1465826,D
ER1419044,A
ER1429994,B
RE1459957,D
ES1444090,D
SS1474185,B
P11505306,D
P11498650,A
ER1402804,E
ER1404354,B
ER1376613,E
SS1495037,A
RE1450012,B
ES1443950,B
ER1395302,D
ER1406016,B
ES1445620,B
ER1389202,E
ER1417813,D
ER1399019,E
ER1396080,E
ER1403215,E
ER1411492,B
ES1472940,A
ES1430015,B
ER1430306,A
ER1391607,E
ES1437330,B
RE1443303,A
RE1451210,B
ES1466019,A
ER1402388,E
ER1389363,E
ER1414930,B
ES1473346,A
ER1401686,E
SS1486766,B
ES1469199,D
RE1442889,B
ER1393383,E
ER1393949,E
ER1399167,E
ER1432065,D
ER1400214,E
ES1448479,A
ER1392930,E
ER1407138,B
ER1437273,A
RE1452136,B
RE1456396,B
P11505464,A
SS1478437,A
RE1449643,A
ES1429479,C
ER1422333,D
P11647672,D
SS1474977,B
ER1419128,A
RE1453763,A
ER1406042,B
ER1404639,A
RE1462934,A
P11503298,A
SS1493169,C
ER1397884,B
RE1449865,C
RE1445111,C
ES1458155,B
SS1478468,C
ES1443464,B
ES1473685,C
RE1447233,A
ER1397625,E
SS1490402,A
ER1418006,B
ER1396959,E
ES1473268,A
ER1408566,A
ER1398803,E
ER1395783,E
P21559867,A
ER1404149,E
P31506177,D
RE1466500,C
SS1485704,B
P11506589,C
ER1413769,B
P11520322,A
RE1473416,A
ES1468110,A
ER1420323,D
ER1395629,E
RE1457560,B
RE1459602,A
P11508243,D
SS1487520,B
P21514827,C
ER1425359,D
RE1445353,C
ES1433346,B
SS1475910,B
RE1468915,A
ES1466786,A
ER1392135,E
RE1474896,C
ER1434030,A
ER1404503,B
RE1453126,B
ES1466852,A
P11506978,A
P11526559,B
ER1439166,D
ER1396394,E
ER1395239,E
ER1388352,E
RE1462417,C
RE1448784,A
ER1398441,B
RE1467521,D
ER1391756,B
ER1418909,A
P11523606,B
ER1402609,A
ER1403300,E
RE1479167,A
ER1396661,E
RE1454351,B
ER1384616,E
ER1365030,E
ER1434666,C
ES1434348,B
ER1428919,D
ER1389344,E
ER1438236,D
ES1430376,D
ER1393980,E
ES1456527,F
ES1429765,B
ES1426370,B
ER1426655,B
ES1456488,F
RE1466612,C
P11506078,A
RE1448679,A
SS1490671,C
RE1446959,C
ER1433129,B
ES1471861,D
RE1446947,A
ER1381689,E
ER1406749,D
RE1442901,B
RE1470060,A
ER1394809,B
ES1464989,C
ER1379085,E
ER1438796,D
ER1435664,D
ER1389735,E
EP1206655,E
ER1424314,B
P21527852,A
ER1410727,B
ER1376841,E
P11620746,C
P21500682,A
P21501513,B
SS1482548,B
P31520244,A
SS1473909,C
ER1404851,E
P11503268,A
ER1385034,E
RE1446736,A
ER1393119,B
ES1460596,B
ER1385219,E
ER1390839,E
ER1395073,E
ER1403668,E
ES1473302,A
P11517350,A
ER1367712,E
ER1398216,E
RE1466535,D
ER1375896,E
ER1379237,E
P11508334,A
ER1389291,E
ER1395896,E
ES1466744,A
ES1467323,F
SS1478311,B
ER1388787,E
RE1441418,C
P11569979,D
ER1397622,E
P11511134,A
ER1436924,A
P11511212,B
ES1445649,A
ER1410938,B
RE1441092,A
ER1398074,E
P11557757,A
ER1433671,C
ER1401753,E
SS1496384,C
ES1470855,D
ES1473307,A
ER1431614,F
ES1430188,B
P21532209,B
SS1476676,C
ES1472961,A
